,index,Month,Date Event Began,Time Event Began,Date of Restoration,Time of Restoration,Area Affected,NERC Region,Alert Criteria,Event Type,Demand Loss (MW),Number of Customers Affected,tdelta,fom
1715,0,June,06/07/2021,22:27:00,06/08/2021,00:33:00,Minnesota,MRO,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Severe Weather/Transmission Interruption,23,0,2.1,0.0
1716,0,June,06/07/2021,22:27:00,06/08/2021,00:33:00,North Dakota,MRO,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Severe Weather/Transmission Interruption,23,0,2.1,0.0
1717,0,June,06/07/2021,13:26:00,06/07/2021,13:27:00,Texas,TRE,"Total generation loss, within one minute of: greater than or equal to 2,000 Megawatts in the Eastern or Western Interconnection or greater than or equal to 1,400 Megawatts in the ERCOT Interconnection.",Generation Inadequacy,1435,0,0.016666666666666666,0.0
1718,0,June,06/07/2021,15:19:00,06/07/2021,18:22:00,New Mexico,WECC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0,3.05,0.0
1719,0,June,06/08/2021,15:00:00,06/08/2021,15:01:00,Texas,TRE,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0,0.016666666666666666,0.0
1720,0,June,06/09/2021,19:09:00,06/09/2021,20:50:00,New Mexico,WECC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0,1.6833333333333333,0.0
1721,0,June,06/10/2021,22:28:00,06/10/2021,23:07:00,Kansas,MRO,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,90,9800,0.65,6370.0
1722,0,June,06/11/2021,03:26:00,06/11/2021,03:48:00,South Dakota,MRO,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Severe Weather/Transmission Interruption,0,0,0.36666666666666664,0.0
1723,0,June,06/14/2021,12:55:00,06/18/2021,19:00:00,Texas,TRE,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.,System Operations,0,0,102.08333333333333,0.0
1724,0,June,06/14/2021,12:15:00,06/18/2021,19:00:00,Texas,TRE,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.,System Operations,0,0,102.75,0.0
1725,0,June,06/14/2021,02:10:00,06/14/2021,02:11:00,Utah,WECC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0,0.016666666666666666,0.0
1726,0,June,06/15/2021,11:55:00,06/15/2021,21:17:00,Texas,TRE,Cyber event that could potentially impact electric power system adequacy or reliability.,Cyber Event,0,0,9.366666666666667,0.0
1727,0,June,06/15/2021,11:30:00,06/15/2021,13:35:00,Kansas,MRO,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0,2.0833333333333335,0.0
1728,0,June,06/16/2021,10:40:00,06/16/2021,10:43:00,Louisiana,SERC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,7,1841,0.05,92.05000000000001
1729,0,June,06/16/2021,04:10:00,06/16/2021,06:39:00,Maine,NPCC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0,2.4833333333333334,0.0
1730,0,June,06/16/2021,10:25:00,06/16/2021,15:16:00,Florida,SERC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems.,Vandalism,0,0,4.85,0.0
1731,0,June,06/19/2021,18:54:00,06/19/2021,21:01:00,California,WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",System Operations,93,51806,2.1166666666666667,109656.03333333334
1732,0,June,06/21/2021,15:50:00,06/21/2021,16:50:00,Arkansas,SERC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0,1.0,0.0
1733,0,June,06/21/2021,05:14:00,06/21/2021,19:00:00,Michigan,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,151852,13.766666666666667,2090495.8666666667
1734,0,June,06/23/2021,15:47:00,06/23/2021,16:44:00,Missouri,SERC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0,0.95,0.0
1735,0,June,06/24/2021,03:34:00,06/24/2021,05:07:00,California,WECC,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system.,Transmission Interruption,36,7621,1.55,11812.550000000001
1736,0,June,06/24/2021,07:07:00,06/24/2021,13:48:00,Washington,SERC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0,6.683333333333334,0.0
1737,0,June,06/27/2021,20:10:00,06/27/2021,21:30:00,North Dakota,MRO,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,4,1003,1.3333333333333333,1337.3333333333333
1738,0,June,06/27/2021,02:27:00,06/27/2021,03:30:00,New York,NPCC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,982,1.05,1031.1000000000001
1739,0,July,07/03/2021,23:08:00,07/04/2021,02:16:00,New Mexico,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action. - 17. Facility Physical Threat,Vandalism,45,34509,3.1333333333333333,108128.2
1740,0,July,07/04/2021,15:33:00,07/04/2021,20:32:00,Washington,WECC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Natural Disaster,0,0,4.983333333333333,0.0
1741,0,July,07/05/2021,05:32:00,07/05/2021,08:58:00,New York,NPCC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0,3.433333333333333,0.0
1742,0,July,07/05/2021,14:04:00,07/05/2021,14:41:00,Kentucky,RF/SERC,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,Transmission Interruption,0,0,0.6166666666666667,0.0
1743,0,July,07/05/2021,14:04:00,07/05/2021,14:41:00,Ohio,RF/SERC,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,Transmission Interruption,0,0,0.6166666666666667,0.0
1744,0,July,07/06/2021,19:41:00,07/06/2021,21:50:00,Ohio,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather/Transmisison Interruption,0,136827,2.15,294178.05
1745,0,July,07/07/2021,00:02:00,07/07/2021,00:20:00,Florida,SERC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,450,0,0.3,0.0
1746,0,July,07/08/2021,17:01:00,07/08/2021,17:24:00,New York,NPCC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Severe Weather/Transmisison Interruption,0,0,0.38333333333333336,0.0
1747,0,July,07/08/2021,20:29:00,07/08/2021,20:33:00,North Dakota,MRO,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Severe Weather/Transmisison Interruption,88,0,0.06666666666666667,0.0
1748,0,July,07/09/2021,17:44:00,07/09/2021,21:05:00,California,WECC,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System,Fuel Supply Deficiency,810,0,3.35,0.0
1749,0,July,07/09/2021,20:25:00,07/10/2021,21:00:00,California,WECC,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System,Severe Weather,230,47000,24.583333333333332,1155416.6666666665
1750,0,July,07/10/2021,00:30:00,07/10/2021,05:00:00,Missouri,MRO/SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather/Transmisison Interruption,0,105750,4.5,475875.0
1751,0,July,07/10/2021,00:30:00,07/10/2021,05:00:00,Nebraska,MRO/SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather/Transmisison Interruption,0,105750,4.5,475875.0
1752,0,July,07/10/2021,00:00:00,07/11/2021,16:00:00,Nebraska,MRO,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,188000,40.0,7520000.0
1753,0,July,07/10/2021,01:55:00,07/10/2021,01:56:00,Missouri,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,52000,0.016666666666666666,866.6666666666666
1754,0,July,07/10/2021,18:00:00,07/10/2021,21:00:00,Nevada,WECC,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System,Transmission Interruption,9000,1300000,3.0,3900000.0
1755,0,July,07/10/2021,00:30:00,07/10/2021,05:00:00,Missouri,MRO/SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather/Transmisison Interruption,0,106250,4.5,478125.0
1756,0,July,07/10/2021,00:30:00,07/10/2021,05:00:00,Nebraska,MRO/SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather/Transmisison Interruption,0,106250,4.5,478125.0
1757,0,July,07/11/2021,18:00:00,07/11/2021,21:00:00,Nevada,WECC,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System,Transmission Interruption,9000,1300000,3.0,3900000.0
1758,0,July,07/12/2021,15:51:00,07/13/2021,17:00:00,Colorado,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Sabotage,0,0,25.15,0.0
1759,0,July,07/14/2021,14:15:00,07/14/2021,14:16:00,California,WECC,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system,Severe Weather/Transmisison Interruption,35,11000,0.016666666666666666,183.33333333333334
1760,0,July,07/18/2021,04:00:00,07/18/2021,09:46:00,Illinois,RF,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0,5.766666666666667,0.0
1761,0,July,07/20/2021,16:21:00,07/20/2021,17:00:00,Ohio,RF,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0,0.65,0.0
1762,0,July,07/21/2021,14:45:00,07/22/2021,12:00:00,Delaware,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,40751,21.25,865958.75
1763,0,July,07/21/2021,14:45:00,07/22/2021,12:00:00,Pennsylvania,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,40751,21.25,865958.75
1764,0,July,07/22/2021,14:00:00,07/22/2021,14:40:00,California,WECC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,220,0,0.6666666666666666,0.0
1765,0,July,07/23/2021,08:09:00,07/23/2021,08:30:00,Minnesota,MRO/RF,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",System Operations,15,3500,0.35,1225.0
1766,0,July,07/23/2021,08:20:00,07/23/2021,10:45:00,Virginia,RF/SERC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0,2.4166666666666665,0.0
1767,0,July,07/23/2021,08:20:00,07/23/2021,10:45:00,West Virginia,RF/SERC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0,2.4166666666666665,0.0
1768,0,July,07/28/2021,12:54:00,07/28/2021,15:42:00,Maine,NPCC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0,2.8,0.0
1769,0,July,07/30/2021,08:02:00,07/30/2021,09:34:00,Wisconsin,MRO,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,Cyber Event,0,0,1.5333333333333334,0.0
1770,0,August,08/01/2021,09:00:00,08/04/2021,09:00:00,Nevada,WECC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,Vandalism,0,0,72.0,0.0
1771,0,August,08/01/2021,23:37:00,08/02/2021,00:00:00,California,WECC,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system,Severe Weather,95,65888,0.38333333333333336,25257.06666666667
1772,0,August,08/02/2021,06:23:00,08/02/2021,15:55:00,Texas,TRE,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Severe Weather/Transmission Interruption,43,19000,9.533333333333333,181133.33333333334
1773,0,August,08/02/2021,00:18:00,08/02/2021,10:47:00,Texas,TRE,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Severe Weather/Transmission Interruption,24,9400,10.483333333333333,98543.33333333333
1774,0,August,08/03/2021,07:05:00,08/03/2021,07:32:00,Texas,TRE,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0,0.45,0.0
1775,0,August,08/03/2021,04:35:00,08/03/2021,05:28:00,Oregon,WECC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",System Operations,4,0,0.8833333333333333,0.0
1776,0,August,08/10/2021,22:30:00,08/13/2021,16:38:00,Michigan,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,372600,66.13333333333334,24641280.000000004
1777,0,August,08/10/2021,20:30:00,08/11/2021,19:00:00,Illinois,RF/SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,318761,22.5,7172122.5
1778,0,August,08/11/2021,19:12:00,08/11/2021,21:49:00,Ohio,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,92109,2.6166666666666667,241018.55
1779,0,August,08/12/2021,18:57:00,08/13/2021,06:00:00,Illinois,RF/SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,50500,11.05,558025.0
1780,0,August,08/12/2021,18:57:00,08/13/2021,06:00:00,Missouri,RF/SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,50500,11.05,558025.0
1781,0,August,08/12/2021,22:03:00,08/12/2021,22:44:00,Massachusetts,NPCC,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,System Operations,0,0,0.6833333333333333,0.0
1782,0,August,08/15/2021,17:17:00,08/16/2021,03:30:00,California,WECC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,Actual Physical Attack,0,0,10.216666666666667,0.0
1783,0,August,08/16/2021,16:11:00,08/16/2021,16:31:00,Montana,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0,0.3333333333333333,0.0
1784,0,August,08/17/2021,19:15:00,08/18/2021,17:45:00,California,WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,234,71000,22.5,1597500.0
1785,0,August,08/17/2021,14:00:00,08/18/2021,14:00:00,California,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0,24.0,0.0
1786,0,August,08/18/2021,11:40:00,08/18/2021,12:13:00,Texas,TRE,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0,0.55,0.0
1787,0,August,08/20/2021,15:35:00,08/20/2021,16:35:00,California,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0,1.0,0.0
1788,0,August,08/20/2021,15:35:00,08/20/2021,16:35:00,Nevada,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0,1.0,0.0
1789,0,August,08/20/2021,02:00:00,08/20/2021,03:00:00,Idaho,WECC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Vandalism,0,0,1.0,0.0
1790,0,August,08/20/2021,02:00:00,08/20/2021,03:00:00,Oregon,WECC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Vandalism,0,0,1.0,0.0
1791,0,August,08/20/2021,02:00:00,08/20/2021,03:00:00,Utah,WECC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Vandalism,0,0,1.0,0.0
1792,0,August,08/20/2021,02:00:00,08/20/2021,03:00:00,Washington,WECC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Vandalism,0,0,1.0,0.0
1793,0,August,08/20/2021,02:00:00,08/20/2021,03:00:00,Wyoming,WECC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Vandalism,0,0,1.0,0.0
1794,0,August,08/21/2021,10:14:00,08/21/2021,10:52:00,Idaho,WECC,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system,Severe Weather,0,418,0.6333333333333333,264.73333333333335
1795,0,August,08/22/2021,12:11:00,08/23/2021,16:30:00,Connecticut,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,5626,28.316666666666666,159309.56666666665
1796,0,August,08/22/2021,12:11:00,08/23/2021,16:30:00,Massachusetts,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,5626,28.316666666666666,159309.56666666665
1797,0,August,08/22/2021,12:11:00,08/23/2021,16:30:00,Maine,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,5626,28.316666666666666,159309.56666666665
1798,0,August,08/22/2021,12:11:00,08/23/2021,16:30:00,Rhode Island,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,5626,28.316666666666666,159309.56666666665
1799,0,August,08/22/2021,12:11:00,08/23/2021,16:30:00,Vermont,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,5626,28.316666666666666,159309.56666666665
1800,0,August,08/24/2021,17:00:00,08/26/2021,14:07:00,Michigan,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,84987,45.11666666666667,3834330.15
1801,0,August,08/27/2021,06:16:00,08/27/2021,10:14:00,Arkansas,SERC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0,3.966666666666667,0.0
1802,0,August,08/29/2021,18:04:00,08/31/2021,22:36:00,Louisiana,SERC,Complete loss of off-site power (LOOP) affecting a nuclear generating station per the Nuclear Plant Interface Requirements.,Severe Weather,0,0,52.53333333333333,0.0
1803,0,August,08/29/2021,18:00:00,09/03/2021,13:41:00,Louisiana,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,91315,115.68333333333334,10563623.583333334
1804,0,August,08/29/2021,22:39:00,09/03/2021,08:38:00,Louisiana,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,50000,105.98333333333333,5299166.666666667
1805,0,August,08/29/2021,09:32:00,08/29/2021,21:32:00,Louisiana,SERC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0,12.0,0.0
1806,0,August,08/30/2021,21:17:00,09/01/2021,15:19:00,Florida,SERC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Actual Physical Attack,0,0,42.03333333333333,0.0
1807,0,September,09/01/2021,06:22:00,09/01/2021,15:56:00,California,WECC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,Vandalism,0,0,9.566666666666666,0.0
1808,0,September,09/01/2021,17:30:00,09/02/2021,02:00:00,Delaware,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,126370,8.5,1074145.0
1809,0,September,09/01/2021,17:30:00,09/02/2021,02:00:00,Pennsylvania,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,126370,8.5,1074145.0
1810,0,September,09/02/2021,14:07:00,09/02/2021,14:10:00,Texas,TRE,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0,0.05,0.0
1811,0,September,09/07/2021,17:30:00,09/09/2021,09:00:00,Michigan,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,80000,39.5,3160000.0
1812,0,September,09/07/2021,20:00:00,09/09/2021,07:00:00,Michigan,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,60000,35.0,2100000.0
1813,0,September,09/08/2021,12:15:00,09/08/2021,12:38:00,North Dakota,MRO,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,37,1,0.38333333333333336,0.38333333333333336
1814,0,September,09/09/2021,16:00:00,09/09/2021,17:30:00,California,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0,1.5,0.0
1815,0,September,09/09/2021,17:00:00,09/09/2021,20:00:00,Nevada,WECC,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System,System Operations,8000,1300000,3.0,3900000.0
1816,0,September,09/10/2021,11:17:00,09/10/2021,11:19:00,North Dakota,MRO,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,6,1,0.03333333333333333,0.03333333333333333
1817,0,September,09/10/2021,07:20:00,09/10/2021,09:05:00,California,WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,89,59649,1.75,104385.75
1818,0,September,09/10/2021,01:55:00,09/10/2021,02:04:00,Florida,SERC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Severe Weather,75,0,0.15,0.0
1819,0,September,09/13/2021,12:18:00,09/13/2021,13:15:00,Washington,WECC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0,0.95,0.0
1820,0,September,09/13/2021,18:00:00,09/14/2021,00:49:00,Texas,TRE,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,66589,6.816666666666666,453915.01666666666
1821,0,September,09/14/2021,00:35:00,09/18/2021,19:20:00,Texas,TRE,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,1905,705415,114.75,80946371.25
1822,0,September,09/14/2021,07:36:00,09/15/2021,01:48:00,Texas,TRE,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system,Severe Weather,0,0,18.2,0.0
1823,0,September,09/14/2021,07:52:00,09/14/2021,22:44:00,Texas,TRE,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system,Severe Weather,0,0,14.866666666666667,0.0
1824,0,September,09/15/2021,22:42:00,09/16/2021,00:37:00,Arizona,TRE/SERC/WECC,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,System Operations,0,0,1.9166666666666667,0.0
1825,0,September,09/15/2021,22:42:00,09/16/2021,00:37:00,Kentucky,TRE/SERC/WECC,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,System Operations,0,0,1.9166666666666667,0.0
1826,0,September,09/15/2021,22:42:00,09/16/2021,00:37:00,New Mexico,TRE/SERC/WECC,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,System Operations,0,0,1.9166666666666667,0.0
1827,0,September,09/15/2021,22:42:00,09/16/2021,00:37:00,Oregon,TRE/SERC/WECC,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,System Operations,0,0,1.9166666666666667,0.0
1828,0,September,09/15/2021,22:42:00,09/16/2021,00:37:00,Texas,TRE/SERC/WECC,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,System Operations,0,0,1.9166666666666667,0.0
1829,0,September,09/15/2021,22:42:00,09/16/2021,00:37:00,Washington,TRE/SERC/WECC,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,System Operations,0,0,1.9166666666666667,0.0
1830,0,September,09/16/2021,14:49:00,09/16/2021,20:02:00,Oklahoma,MRO/SERC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,100,4000,5.216666666666667,20866.666666666668
1831,0,September,09/16/2021,14:49:00,09/16/2021,20:02:00,Oklahoma,MRO/SERC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,100,4000,5.216666666666667,20866.666666666668
1832,0,September,09/17/2021,23:00:00,09/19/2021,12:00:00,Washington,WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather/Transmission Interruption,0,87000,37.0,3219000.0
1833,0,September,09/17/2021,03:50:00,09/18/2021,04:08:00,Indiana,RF,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0,24.3,0.0
1834,0,September,09/17/2021,03:00:00,09/18/2021,22:00:00,Minnesota,MRO,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,82000,43.0,3526000.0
1835,0,September,09/18/2021,04:30:00,09/18/2021,06:00:00,Indiana,RF,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0,1.5,0.0
1836,0,September,09/22/2021,09:36:00,09/23/2021,11:45:00,California,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,1,0,26.15,0.0
1837,0,September,09/28/2021,13:44:00,09/28/2021,13:56:00,Kentucky,SERC,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system,Transmission Interruption,20,5000,0.2,1000.0
1838,0,September,09/29/2021,11:48:00,09/29/2021,12:21:00,Missouri,MRO/SERC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,150,0,0.55,0.0
1839,0,October,10/03/2021,10:40:00,10/03/2021,11:54:00,Texas,TRE,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0,1.2333333333333334,0.0
1840,0,October,10/04/2021,07:00:00,10/04/2021,08:00:00,Utah,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0,1.0,0.0
1841,0,October,10/05/2021,11:31:00,10/05/2021,11:32:00,California,WECC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,Vandalism,0,0,0.016666666666666666,0.0
